NDB_No	Nutr_No	Flav_Val
15080	788	0
15080	789	0
15080	791	0
15080	792	0
15080	793	0
15080	794	0
15081	710	0
15081	711	0
15081	712	0
15081	731	0
15081	740	0
15081	741	0
15081	742	0
15081	743	0
15081	745	0
15081	749	0
15081	750	0
15081	751	0
15081	752	0
15081	753	0
15081	755	0
15081	756	0
15081	758	0
15081	759	0
15081	762	0
15081	770	0
15081	773	0
15081	785	0
15081	786	0
15081	788	0
15081	789	0
15081	791	0
15081	792	0
15081	793	0
15081	794	0
15083	710	0
15083	711	0
15083	712	0
15083	731	0
15083	740	0
15083	741	0
15083	742	0
15083	743	0
15083	745	0
15083	749	0
15083	750	0
15083	751	0
15083	752	0
15083	753	0
15083	755	0
15083	756	0
15083	758	0
15083	759	0
15083	762	0
15083	770	0
15083	773	0
15083	785	0
15083	786	0
15083	788	0
15083	789	0
15083	791	0
15083	792	0
15083	793	0
15083	794	0
15084	710	0
15084	711	0
15084	712	0
15084	731	0
15084	740	0
15084	741	0
15084	742	0
15084	743	0
15084	745	0
15084	749	0
15084	750	0
15084	751	0
15084	752	0
15084	753	0
15084	755	0
15084	756	0
15084	758	0
15084	759	0
15084	762	0
15084	770	0
15084	773	0
15084	785	0
15084	786	0
15084	788	0
15084	789	0
15084	791	0
15084	792	0
15084	793	0
15084	794	0
15085	710	0
15085	711	0
15085	712	0
15085	731	0
15085	740	0
15085	741	0
15085	742	0
15085	743	0
15085	745	0
15085	749	0
15085	750	0
15085	751	0
15085	752	0
15085	753	0
15085	755	0
15085	756	0
15085	758	0
15085	759	0
15085	762	0
15085	770	0
15085	773	0
15085	785	0
15085	786	0
15085	788	0
15085	789	0
15085	791	0
15085	792	0
15085	793	0
15085	794	0
15086	710	0
15086	711	0
15086	712	0
15086	731	0
15086	740	0
15086	741	0
15086	742	0
15086	743	0
15086	745	0
15086	749	0
15086	750	0
15086	751	0
15086	752	0
15086	753	0
15086	755	0
15086	756	0
15086	758	0
15086	759	0
15086	762	0
15086	770	0
15086	773	0
15086	785	0
15086	786	0
15086	788	0
15086	789	0
15086	791	0
15086	792	0
15086	793	0
15086	794	0
15087	710	0
15087	711	0
15087	712	0
15087	731	0
15087	740	0
15087	741	0
15087	742	0
15087	743	0
15087	745	0
15087	749	0
15087	750	0
15087	751	0
15087	752	0
15087	753	0
15087	755	0
15087	756	0
15087	758	0
15087	759	0
15087	762	0
15087	770	0
15087	773	0
15087	785	0
15087	786	0
15087	788	0
15087	789	0
15087	791	0
15087	792	0
15087	793	0
15087	794	0
15088	710	0
15088	711	0
15088	712	0
15088	731	0
15088	740	0
15088	741	0
15088	742	0
15088	743	0
15088	745	0
15088	749	0
15088	750	0
15088	751	0
15088	752	0
15088	753	0
15088	755	0
15088	756	0
15088	758	0
15088	759	0
15088	762	0
15088	770	0
15088	773	0
15088	785	0
15088	786	0
15088	788	0
15088	789	0
15088	791	0
15088	792	0
15088	793	0
15088	794	0
15089	710	0
15089	711	0
15089	712	0
15089	731	0
15089	740	0
15089	741	0
15089	742	0
15089	743	0
15089	745	0
15089	749	0
15089	750	0
15089	751	0
15089	752	0
15089	753	0
15089	755	0
15089	756	0
15089	758	0
15089	759	0
15089	762	0
15089	770	0
15089	773	0
15089	785	0
15089	786	0
15089	788	0
15089	789	0
15089	791	0
15089	792	0
15089	793	0
15089	794	0
15090	710	0
15090	711	0
15090	712	0
15090	731	0
15090	740	0
15090	741	0
15090	742	0
15090	743	0
15090	745	0
15090	749	0
15090	750	0
15090	751	0
15090	752	0
15090	753	0
15090	755	0
15090	756	0
15090	758	0
15090	759	0
15090	762	0
15090	770	0
15090	773	0
15090	785	0
15090	786	0
15090	788	0
15090	789	0
15090	791	0
15090	792	0
15090	793	0
15090	794	0
15091	710	0
15091	711	0
15091	712	0
15091	731	0
15091	740	0
15091	741	0
15091	742	0
15091	743	0
15091	745	0
15091	749	0
15091	750	0
15091	751	0
15091	752	0
15091	753	0
15091	755	0
15091	756	0
15091	758	0
15091	759	0
15091	762	0
15091	770	0
15091	773	0
15091	785	0
15091	786	0
15091	788	0
15091	789	0
15091	791	0
15091	792	0
15091	793	0
15091	794	0
15094	710	0
15094	711	0
15094	712	0
15094	731	0
15094	740	0
15094	741	0
15094	742	0
15094	743	0
15094	745	0
15094	749	0
15094	750	0
15094	751	0
15094	752	0
15094	753	0
15094	755	0
15094	756	0
15094	758	0
15094	759	0
15094	762	0
15094	770	0
15094	773	0
15094	785	0
15094	786	0
15094	788	0
15094	789	0
15094	791	0
15094	792	0
15094	793	0
15094	794	0
15095	710	0
15095	711	0
15095	712	0
15095	731	0
15095	740	0
15095	741	0
15095	742	0
15095	743	0
15095	745	0
15095	749	0
15095	750	0
15095	751	0
15095	752	0
15095	753	0
15095	755	0
15095	756	0
15095	758	0
15095	759	0
15095	762	0
15095	770	0
15095	773	0
15095	785	0
15095	786	0
15095	788	0
15095	789	0
15095	791	0
15095	792	0
15095	793	0
15095	794	0
15101	710	0
15101	711	0
15101	712	0
15101	731	0
15101	740	0
15101	741	0
15101	742	0
15101	743	0
15101	745	0
15101	749	0
15101	750	0
15101	751	0
15101	752	0
15101	753	0
15101	755	0
15101	756	0
15101	758	0
15101	759	0
15101	762	0
15101	770	0
15101	773	0
15101	785	0
15101	786	0
15101	788	0
15101	789	0
15101	791	0
15101	792	0
15101	793	0
15101	794	0
15104	710	0
15104	711	0
15104	712	0
15104	731	0
15104	740	0
15104	741	0
15104	742	0
15104	743	0
15104	745	0
15104	749	0
15104	750	0
15104	751	0
15104	752	0
15104	753	0
15104	755	0
15104	756	0
15104	758	0
15104	759	0
15104	762	0
15104	770	0
15104	773	0
15104	785	0
15104	786	0
15104	788	0
15104	789	0
15104	791	0
15104	792	0
15104	793	0
15104	794	0
15105	710	0
15105	711	0
15105	712	0
15105	731	0
15105	740	0
15105	741	0
15105	742	0
15105	743	0
15105	745	0
15105	749	0
15105	750	0
15105	751	0
15105	752	0
15105	753	0
15105	755	0
15105	756	0
15105	758	0
15105	759	0
15105	762	0
15105	770	0
15105	773	0
15105	785	0
15105	786	0
15105	788	0
15105	789	0
15105	791	0
15105	792	0
15105	793	0
15105	794	0
15106	710	0
15106	711	0
15106	712	0
15106	731	0
15106	740	0
15106	741	0
15106	742	0
15106	743	0
15106	745	0
15106	749	0
15106	750	0
15106	751	0
15106	752	0
15106	753	0
15106	755	0
15106	756	0
15106	758	0
15106	759	0
15106	762	0
15106	770	0
15106	773	0
15106	785	0
15106	786	0
15106	788	0
15106	789	0
15106	791	0
15106	792	0
15106	793	0
15106	794	0
15110	710	0
15110	711	0
15110	712	0
15110	731	0
15110	740	0
15110	741	0
15110	742	0
15110	743	0
15110	745	0
15110	749	0
15110	750	0
15110	751	0
15110	752	0
15110	753	0
15110	755	0
15110	756	0
15110	758	0
15110	759	0
15110	762	0
15110	770	0
15110	773	0
15110	785	0
15110	786	0
15110	788	0
15110	789	0
15110	791	0
15110	792	0
15110	793	0
15110	794	0
15114	710	0
15114	711	0
15114	712	0
15114	731	0
15114	740	0
15114	741	0
15114	742	0
15114	743	0
15114	745	0
15114	749	0
15114	750	0
15114	751	0
15114	752	0
15114	753	0
15114	755	0
15114	756	0
15114	758	0
15114	759	0
15114	762	0
15114	770	0
15114	773	0
15114	785	0
15114	786	0
15114	788	0
15114	789	0
15114	791	0
15114	792	0
15114	793	0
15114	794	0
15117	710	0
15117	711	0
15117	712	0
15117	731	0
15117	740	0
15117	741	0
15117	742	0
15117	743	0
15117	745	0
15117	749	0
15117	750	0
15117	751	0
15117	752	0
15117	753	0
15117	755	0
15117	756	0
15117	758	0
15117	759	0
15117	762	0
15117	770	0
15117	773	0
15117	785	0
15117	786	0
15117	788	0
15117	789	0
15117	791	0
15117	792	0
15117	793	0
15117	794	0
15119	710	0
15119	711	0
15119	712	0
15119	731	0
15119	740	0
15119	741	0
15119	742	0
15119	743	0
15119	745	0
15119	749	0
15119	750	0
15119	751	0
15119	752	0
15119	753	0
15119	755	0
15119	756	0
15119	758	0
15119	759	0
15119	762	0
15119	770	0
15119	773	0
15119	785	0
15119	786	0
15119	788	0
15119	789	0
15119	791	0
15119	792	0
15119	793	0
15119	794	0
15121	710	0
15121	711	0
15121	712	0
15121	731	0
15121	740	0
15121	741	0
15121	742	0
15121	743	0
15121	745	0
15121	749	0
15121	750	0
15121	751	0
15121	752	0
15121	753	0
15121	755	0
15121	756	0
15121	758	0
15121	759	0
15121	762	0
15121	770	0
15121	773	0
15121	785	0
15121	786	0
15121	788	0
15121	789	0
15121	791	0
15121	792	0
15121	793	0
15121	794	0
15126	710	0
15126	711	0
15126	712	0
15126	731	0
15126	740	0
15126	741	0
15126	742	0
15126	743	0
15126	745	0
15126	749	0
15126	750	0
15126	751	0
15126	752	0
15126	753	0
15126	755	0
15126	756	0
15126	758	0
15126	759	0
15126	762	0
15126	770	0
15126	773	0
15126	785	0
15126	786	0
15126	788	0
15126	789	0
15126	791	0
15126	792	0
15126	793	0
15126	794	0
15127	710	0
15127	711	0
15127	712	0
15127	731	0
15127	740	0
15127	741	0
15127	742	0
15127	743	0
15127	745	0
15127	749	0
15127	750	0
15127	751	0
15127	752	0
15127	753	0
15127	755	0
15127	756	0
15127	758	0
15127	759	0
15127	762	0
15127	770	0
15127	773	0
15127	785	0
15127	786	0
15127	788	0
15127	789	0
15127	791	0
15127	792	0
15127	793	0
15127	794	0
15130	710	0
15130	711	0
15130	712	0
15130	731	0
15130	740	0
15130	741	0
15130	742	0
15130	743	0
15130	745	0
15130	749	0
15130	750	0
15130	751	0
15130	752	0
15130	753	0
15130	755	0
15130	756	0
15130	758	0
15130	759	0
15130	762	0
15130	770	0
15130	773	0
15130	785	0
15130	786	0
15130	788	0
15130	789	0
15130	791	0
15130	792	0
15130	793	0
15130	794	0
15131	710	0
15131	711	0
15131	712	0
15131	731	0
15131	740	0
15131	741	0
15131	742	0
15131	743	0
15131	745	0
15131	749	0
15131	750	0
15131	751	0
15131	752	0
15131	753	0
15131	755	0
15131	756	0
15131	758	0
15131	759	0
15131	762	0
15131	770	0
15131	773	0
15131	785	0
15131	786	0
15131	788	0
15131	789	0
15131	791	0
15131	792	0
15131	793	0
15131	794	0
15132	710	0
15132	711	0
15132	712	0
15132	731	0
15132	740	0
15132	741	0
15132	742	0
15132	743	0
15132	745	0
15132	749	0
15132	750	0
15132	751	0
15132	752	0
15132	753	0
15132	755	0
15132	756	0
15132	758	0
15132	759	0
15132	762	0
15132	770	0
15132	773	0
15132	785	0
15132	786	0
15132	788	0
15132	789	0
15132	791	0
15132	792	0
15132	793	0
15132	794	0
15133	710	0
15133	711	0
15133	712	0
15133	731	0
15133	740	0
15133	741	0
15133	742	0
15133	743	0
15133	745	0
15133	749	0
15133	750	0
15133	751	0
15133	752	0
15133	753	0
15133	755	0
15133	756	0
15133	758	0
15133	759	0
15133	762	0
15133	770	0
15133	773	0
15133	785	0
15133	786	0
15133	788	0
15133	789	0
15133	791	0
15133	792	0
15133	793	0
15133	794	0
15138	710	0.05
15138	711	0.05
15138	712	0
15138	731	0
15138	740	0
15138	741	0
15138	742	0
15138	743	0
15138	745	0
15138	749	0
15138	750	0
15138	751	0
15138	752	0
15138	753	0
15138	755	0
15138	756	0
15138	758	0
15138	759	0
15138	762	0
15138	770	0
15138	773	0
15138	785	0
15138	786	0
15138	788	0
15138	789	0
15138	791	0
15138	792	0
15138	793	0
15138	794	0
15140	710	0
15140	711	0
15140	712	0
15140	731	0
15140	740	0
15140	741	0
15140	742	0
15140	743	0
15140	745	0
15140	749	0
15140	750	0
15140	751	0
15140	752	0
15140	753	0
15140	755	0
15140	756	0
15140	758	0
15140	759	0
15140	762	0
15140	770	0
15140	773	0
15140	785	0
15140	786	0
15140	788	0
15140	789	0
15140	791	0
15140	792	0
15140	793	0
15140	794	0
15141	710	0
15141	711	0
15141	712	0
15141	731	0
15141	740	0
15141	741	0
15141	742	0
15141	743	0
15141	745	0
15141	749	0
15141	750	0
15141	751	0
15141	752	0
15141	753	0
15141	755	0
15141	756	0
15141	758	0
15141	759	0
15141	762	0
15141	770	0
15141	773	0
15141	785	0
15141	786	0
15141	788	0
15141	789	0
15141	791	0
15141	792	0
15141	793	0
15141	794	0
15145	710	0
15145	711	0
15145	712	0
15145	731	0
15145	740	0
15145	741	0
15145	742	0
15145	743	0
15145	745	0
15145	749	0
15145	750	0
15145	751	0
15145	752	0
15145	753	0
15145	755	0
15145	756	0
15145	758	0
15145	759	0
15145	762	0
15145	770	0
15145	773	0
15145	785	0
15145	786	0
15145	788	0
15145	789	0
15145	791	0
15145	792	0
15145	793	0
15145	794	0
15146	710	0
15146	711	0
15146	712	0
15146	731	0
15146	740	0
15146	741	0
15146	742	0
15146	743	0
15146	745	0
15146	749	0
15146	750	0
15146	751	0
15146	752	0
15146	753	0
15146	755	0
15146	756	0
15146	758	0
15146	759	0
15146	762	0
15146	770	0
15146	773	0
15146	785	0
15146	786	0
15146	788	0
15146	789	0
15146	791	0
15146	792	0
15146	793	0
15146	794	0
15147	710	0
15147	711	0
15147	712	0
15147	731	0
15147	740	0
15147	741	0
15147	742	0
15147	743	0
15147	745	0
15147	749	0
15147	750	0
15147	751	0
15147	752	0
15147	753	0
15147	755	0
15147	756	0
15147	758	0
15147	759	0
15147	762	0
15147	770	0
15147	773	0
15147	785	0
15147	786	0
15147	788	0
15147	789	0
15147	791	0
15147	792	0
15147	793	0
15147	794	0
15148	710	0
15148	711	0
15148	712	0
15148	731	0
15148	740	0
15148	741	0
15148	742	0
15148	743	0
15148	745	0
15148	749	0
15148	750	0
15148	751	0
15148	752	0
15148	753	0
15148	755	0
15148	756	0
15148	758	0
15148	759	0
15148	762	0
15148	770	0
15148	773	0
15148	785	0
15148	786	0
15148	788	0
15148	789	0
15148	791	0
15148	792	0
15148	793	0
15148	794	0
15149	710	0
15149	711	0
15149	712	0
15149	731	0
15149	740	0
15149	741	0
15149	742	0
15149	743	0
15149	745	0
15149	749	0
15149	750	0
15149	751	0
15149	752	0
15149	753	0
15149	755	0
15149	756	0
15149	758	0
15149	759	0
15149	762	0
15149	770	0
15149	773	0
15149	785	0
15149	786	0
15149	788	0
15149	789	0
15149	791	0
15149	792	0
15149	793	0
15149	794	0
15151	710	0
15151	711	0
15151	712	0
15151	731	0
15151	740	0
15151	741	0
15151	742	0
15151	743	0
15151	745	0
15151	749	0
15151	750	0
15151	751	0
15151	752	0
15151	753	0
15151	755	0
15151	756	0
15151	758	0
15151	759	0
15151	762	0
15151	770	0
15151	773	0
15151	785	0
15151	786	0
15151	788	0
15151	789	0
15151	791	0
15151	792	0
15151	793	0
15151	794	0
15152	710	0
15152	711	0
15152	712	0
15152	731	0
15152	740	0
15152	741	0
15152	742	0
15152	743	0
15152	745	0
15152	749	0
15152	750	0
15152	751	0
15152	752	0
15152	753	0
15152	755	0
15152	756	0
15152	758	0
15152	759	0
15152	762	0
15152	770	0
15152	773	0
15152	785	0
15152	786	0
15152	788	0
15152	789	0
15152	791	0
15152	792	0
15152	793	0
15152	794	0
15155	710	0
15155	711	0
15155	712	0
15155	731	0
15155	740	0
15155	741	0
15155	742	0
15155	743	0
15155	745	0
15155	749	0
15155	750	0
15155	751	0
15155	752	0
15155	753	0
15155	755	0
15155	756	0
15155	758	0
15155	759	0
15155	762	0
15155	770	0
15155	773	0
15155	785	0
15155	786	0
15155	788	0
15155	789	0
15155	791	0
15155	792	0
15155	793	0
15155	794	0
15157	710	0
15157	711	0
15157	712	0
15157	731	0
15157	740	0
15157	741	0
15157	742	0
15157	743	0
15157	745	0
15157	749	0
15157	750	0
15157	751	0
15157	752	0
15157	753	0
15157	755	0
15157	756	0
15157	758	0
15157	759	0
15157	762	0
15157	770	0
15157	773	0
15157	785	0
15157	786	0
15157	788	0
15157	789	0
15157	791	0
15157	792	0
15157	793	0
15157	794	0
15160	710	0
15160	711	0
15160	712	0
15160	731	0
15160	740	0
15160	741	0
15160	742	0
15160	743	0
15160	745	0
15160	749	0
15160	750	0
15160	751	0
15160	752	0
15160	753	0
15160	755	0
15160	756	0
15160	758	0
15160	759	0
15160	762	0
15160	770	0
15160	773	0
15160	785	0
15160	786	0
15160	788	0
15160	789	0
15160	791	0
15160	792	0
15160	793	0
15160	794	0
15162	710	0
15162	711	0
15162	712	0
15162	731	0
15162	740	0
15162	741	0
15162	742	0
15162	743	0
15162	745	0
15162	749	0
15162	750	0
15162	751	0
15162	752	0
15162	753	0
15162	755	0
15162	756	0
15162	758	0
15162	759	0
15162	762	0
15162	770	0
15162	773	0
15162	785	0
15162	786	0
15162	788	0
15162	789	0
15162	791	0
15162	792	0
15162	793	0
15162	794	0
15164	710	0
15164	711	0
15164	712	0
15164	731	0
15164	740	0
15164	741	0
15164	742	0
15164	743	0
15164	745	0
15164	749	0
15164	750	0
15164	751	0
15164	752	0
15164	753	0
15164	755	0
15164	756	0
15164	758	0
15164	759	0
15164	762	0
15164	770	0
15164	773	0
15164	785	0
15164	786	0
15164	788	0
15164	789	0
15164	791	0
15164	792	0
15164	793	0
15164	794	0
15166	710	0
15166	711	0
15166	712	0
15166	731	0
15166	740	0
15166	741	0
15166	742	0
15166	743	0
15166	745	0
15166	749	0
15166	750	0
15166	751	0
15166	752	0
15166	753	0
15166	755	0
15166	756	0
15166	758	0
15166	759	0
15166	762	0
15166	770	0
15166	773	0
15166	785	0
15166	786	0
15166	788	0
15166	789	0
15166	791	0
15166	792	0
15166	793	0
15166	794	0
15167	710	0
15167	711	0
15167	712	0
15167	731	0
15167	740	0
15167	741	0
15167	742	0
15167	743	0
15167	745	0
15167	749	0
15167	750	0
15167	751	0
15167	752	0
15167	753	0
15167	755	0
15167	756	0
15167	758	0
15167	759	0
15167	762	0
15167	770	0
15167	773	0
15167	785	0
15167	786	0
15167	788	0
15167	789	0
15167	791	0
15167	792	0
15167	793	0
15167	794	0
15170	710	0
15170	711	0
15170	712	0
15170	731	0
15170	740	0
15170	741	0
15170	742	0
15170	743	0
15170	745	0
15170	749	0
15170	750	0
15170	751	0
15170	752	0
15170	753	0
15170	755	0
15170	756	0
15170	758	0
15170	759	0
15170	762	0
15170	770	0
15170	773	0
15170	785	0
15170	786	0
15170	788	0
15170	789	0
15170	791	0
15170	792	0
15170	793	0
15170	794	0
15172	710	0
15172	711	0
15172	712	0
15172	731	0
15172	740	0
15172	741	0
15172	742	0
15172	743	0
15172	745	0
15172	749	0
15172	750	0
15172	751	0
15172	752	0
15172	753	0
15172	755	0
15172	756	0
15172	758	0
15172	759	0
15172	762	0
15172	770	0
15172	773	0
15172	785	0
15172	786	0
15172	788	0
15172	789	0
15172	791	0
15172	792	0
15172	793	0
15172	794	0
15175	710	0
15175	711	0
15175	712	0
15175	731	0
15175	740	0
15175	741	0
15175	742	0
15175	743	0
15175	745	0
15175	749	0
15175	750	0
15175	751	0
15175	752	0
15175	753	0
15175	755	0
15175	756	0
15175	758	0
15175	759	0
15175	762	0
15175	770	0
15175	773	0
15175	785	0
15175	786	0
15175	788	0
15175	789	0
15175	791	0
15175	792	0
15175	793	0
15175	794	0
15201	710	0
15201	711	0
15201	712	0
15201	731	0
15201	740	0
15201	741	0
15201	742	0
15201	743	0
15201	745	0
15201	749	0
15201	750	0
15201	751	0
15201	752	0
15201	753	0
15201	755	0
15201	756	0
15201	758	0
15201	759	0
15201	762	0
15201	770	0
15201	773	0
15201	785	0
15201	786	0
15201	788	0
15201	789	0
15201	791	0
15201	792	0
15201	793	0
15201	794	0
15230	710	0
15230	711	0
15230	712	0
15230	731	0
15230	740	0
15230	741	0
15230	742	0
15230	743	0
15230	745	0
15230	749	0
15230	750	0
15230	751	0
15230	752	0
15230	753	0
15230	755	0
15230	756	0
15230	758	0
15230	759	0
15230	762	0
15230	770	0
15230	773	0
15230	785	0
15230	786	0
15230	788	0
15230	789	0
15230	791	0
15230	792	0
15230	793	0
15230	794	0
15234	710	0
15234	711	0
15234	712	0
15234	731	0
15234	740	0
15234	741	0
15234	742	0
15234	743	0
15234	745	0
15234	749	0
15234	750	0
15234	751	0
15234	752	0
15234	753	0
15234	755	0
15234	756	0
15234	758	0
15234	759	0
15234	762	0
15234	770	0
15234	773	0
15234	785	0
15234	786	0
15234	788	0
15234	789	0
15234	791	0
15234	792	0
15234	793	0
15234	794	0
15240	710	0
15240	711	0
15240	712	0
15240	731	0
15240	740	0
15240	741	0
15240	742	0
15240	743	0
15240	745	0
15240	749	0
15240	750	0
15240	751	0
15240	752	0
15240	753	0
15240	755	0
15240	756	0
15240	758	0
15240	759	0
15240	762	0
15240	770	0
15240	773	0
15240	785	0
15240	786	0
15240	788	0
15240	789	0
15240	791	0
15240	792	0
15240	793	0
15240	794	0
15247	710	0
15247	711	0
15247	712	0
15247	731	0
15247	740	0
15247	741	0
15247	742	0
15247	743	0
15247	745	0
15247	749	0
15247	750	0
15247	751	0
15247	752	0
15247	753	0
15247	755	0
15247	756	0
15247	758	0
15247	759	0
15247	762	0
15247	770	0
15247	773	0
15247	785	0
15247	786	0
15247	788	0
15247	789	0
15247	791	0
15247	792	0
15247	793	0
15247	794	0
15261	710	0
15261	711	0
15261	712	0
15261	731	0
15261	740	0
15261	741	0
15261	742	0
15261	743	0
15261	745	0
15261	749	0
15261	750	0
15261	751	0
15261	752	0
15261	753	0
15261	755	0
15261	756	0
15261	758	0
15261	759	0
15261	762	0
15261	770	0
15261	773	0
15261	785	0
15261	786	0
15261	788	0
15261	789	0
15261	791	0
15261	792	0
15261	793	0
15261	794	0
16006	710	0
16006	711	0.01
16006	712	0
16006	731	0
16006	740	0
16006	741	0
16006	742	0
16006	743	0
16006	745	0
16006	749	0
16006	750	0
16006	751	0
16006	752	0
16006	753	0
16006	755	0
16006	756	0
16006	758	0
16006	759	0
16006	762	0
16006	770	0
16006	773	0
16006	785	0
16006	786	0
16006	788	0
16006	789	0
16006	791	0
16006	792	0
16006	793	0
16006	794	0
16008	710	0.01
16008	711	0.01
16008	712	0
16008	731	0
16008	740	0
16008	741	0
16008	742	0
16008	743	0
16008	745	0
16008	749	0
16008	750	0
16008	751	0
16008	752	0
16008	753	0
16008	755	0
16008	756	0
16008	758	0
16008	759	0
16008	762	0
16008	770	0
16008	773	0
16008	785	0
16008	786	0
16008	788	0
16008	789	0
16008	791	0
16008	792	0
16008	793	0
16008	794	0
16011	710	0.01
16011	711	0.01
16011	712	0
16011	731	0
16011	740	0
16011	741	0
16011	742	0
16011	743	0
16011	745	0
16011	749	0
16011	750	0
16011	751	0
16011	752	0
16011	753	0
16011	755	0
16011	756	0
16011	758	0
16011	759	0
16011	762	0
16011	770	0
16011	773	0
16011	785	0
16011	786	0
16011	788	0
16011	789	0
16011	791	0
16011	792	0
16011	793	0
16011	794	0
16014	710	0.01
16014	711	0
16014	712	0
16014	731	1.63
16014	740	15.41
16014	741	18.5
16014	742	10.61
16014	743	0.95
16014	745	1.36
16014	749	5.09
16014	750	0.05
16014	751	0.14
16014	752	0
16014	753	0
16014	755	0
16014	756	0
16014	758	0
16014	759	0
16014	762	0
16014	770	0
16014	773	0
16014	785	0
16014	786	2.36
16014	788	0.89
16014	789	0.23
16014	791	0
16014	792	0
16014	793	0
16014	794	0
16017	710	0
16017	711	0
16017	712	0
16017	731	0.36
16017	740	5.93
16017	741	7.12
16017	742	4.09
16017	743	0.37
16017	745	0.52
16017	749	1.96
16017	750	0.02
16017	751	0.05
16017	752	0
16017	753	0
16017	755	0
16017	756	0
16017	758	0
16017	759	0
16017	762	0
16017	770	0
16017	773	0
16017	785	0
16017	786	0.11
16017	788	0.34
16017	789	7.07
16017	791	0
16017	792	0
16017	793	0
16017	794	0
16028	710	0
16028	711	0
16028	712	0
16028	731	0.7
16028	740	0
16028	741	0
16028	742	0
16028	743	1.81
16028	745	0.51
16028	749	1.89
16028	750	0.02
16028	751	0.05
16028	752	0
16028	753	0
16028	755	0
16028	756	0
16028	758	0
16028	759	0
16028	762	0
16028	770	0
16028	773	0
16028	785	0
16028	786	0.11
16028	788	0.33
16028	789	6.82
16028	791	0
16028	792	0
16028	793	0
16028	794	0
16032	710	0.01
16032	711	0.01
16032	712	0
16032	731	1.86
16032	740	0
16032	741	0
16032	742	0
16032	743	4.82
16032	745	1.35
16032	749	5.05
16032	750	0.05
16032	751	0.14
16032	752	0
16032	753	0
16032	755	0
16032	756	0
16032	758	0
16032	759	0
16032	762	0
16032	770	0
16032	773	0
16032	785	0
16032	786	0.29
16032	788	0.88
16032	789	0.23
16032	791	0
16032	792	0
16032	793	0
16032	794	0
16033	710	0.01
16033	711	0
16033	712	0
16033	731	0.35
16033	740	0
16033	741	0
16033	742	0
16033	743	1.81
16033	745	0.51
16033	749	1.89
16033	750	0.02
16033	751	0.05
16033	752	0
16033	753	0
16033	755	0
16033	756	0
16033	758	0
16033	759	0
16033	762	0
16033	770	0
16033	773	0
16033	785	0
16033	786	0.11
16033	788	0.33
16033	789	6.82
16033	791	0
16033	792	0
16033	793	0
16033	794	0
16034	710	0
16034	711	0
16034	712	0
16034	731	0.23
16034	740	0
16034	741	0
16034	742	0
16034	743	1.2
16034	745	0.34
16034	749	1.26
16034	750	0.01
16034	751	0.03
16034	752	0
16034	753	0
16034	755	0
16034	756	0
16034	758	0
16034	759	0
16034	762	0
16034	770	0
16034	773	0
16034	785	0
16034	786	0.07
16034	788	0.22
16034	789	4.55
16034	791	0
16034	792	0
16034	793	0
16034	794	0
16039	710	0
16039	711	0
16039	712	0
16039	731	0.31
16039	740	0
16039	741	0
16039	742	0
16039	743	0.32
16039	745	0.45
16039	749	0
16039	750	0
16039	751	0.03
16039	752	0
16039	753	0
16039	755	0
16039	756	0
16039	758	0
16039	759	0
16039	762	0
16039	770	0
16039	773	0
16039	785	0
16039	786	0.1
16039	788	0.29
16039	789	0.08
16039	791	0
16039	792	0
16039	793	0
16039	794	0
16040	710	0
16040	711	0
16040	712	0
16040	731	1.9
16040	740	0
16040	741	0
16040	742	0
16040	743	0.96
16040	745	1.37
16040	749	5.14
16040	750	0.05
16040	751	0.14
16040	752	0
16040	753	0
16040	755	0
16040	756	0
16040	758	0
16040	759	0
16040	762	0
16040	770	0
16040	773	0
16040	785	0
16040	786	2.38
16040	788	0.9
16040	789	0.23
16040	791	0
16040	792	0
16040	793	0
16040	794	0
16041	710	0
16041	711	0
16041	712	0
16041	731	0.41
16041	740	0
16041	741	0
16041	742	0
16041	743	0.41
16041	745	0.59
16041	749	2.22
16041	750	0.02
16041	751	0.06
16041	752	0
16041	753	0
16041	755	0
16041	756	0
16041	758	0
16041	759	0
16041	762	0
16041	770	0
16041	773	0
16041	785	0
16041	786	0.13
16041	788	0.39
16041	789	0.1
16041	791	0
16041	792	0
16041	793	0
16041	794	0
16042	710	0.01
16042	711	0.17
16042	712	0
16042	731	1.87
16042	740	0
16042	741	0
16042	742	0
16042	743	0.95
16042	745	1.36
16042	749	5.07
16042	750	0.05
16042	751	0.14
16042	752	0
16042	753	0
16042	755	0
16042	756	0
16042	758	0
16042	759	0
16042	762	0
16042	770	0
16042	773	0
16042	785	0
16042	786	2.35
16042	788	0.89
16042	789	0.23
16042	791	0
16042	792	0
16042	793	0
16042	794	0
16043	710	0
16043	711	0.07
16043	712	0
16043	731	0.39
16043	740	0.03
16043	741	0
16043	742	0
16043	743	0.4
16043	745	0.57
16043	749	2.12
16043	750	0.02
16043	751	0.06
16043	752	0
16043	753	0
16043	755	0
16043	756	0
16043	758	0
16043	759	0
16043	762	0
16043	770	0
16043	773	0
16043	785	0
16043	786	0.98
16043	788	0.37
16043	789	0.1
16043	791	0
16043	792	0
16043	793	0
16043	794	0
16049	710	0
16049	711	0.01
16049	712	0.01
16049	731	1.87
16049	740	0
16049	741	0
16049	742	0
16049	743	0.95
16049	745	1.36
16049	749	0.01
16049	750	0
16049	751	0.09
